weight_tolerance,took_alternative,boarded_expected,expected_min,actual_min,delta_min,rep
0.0,False,True,10.111083526562515,12.333333333333334,2.2222498067708187,0
0.0,False,True,51.70546197944315,55.833333333333336,4.1278713538901854,0
0.0,False,True,55.48695675924201,75.33333333333333,19.846376574091316,0
0.0,False,True,23.835611329815553,43.666666666666664,19.83105533685111,0
0.0,False,True,65.3990202350323,69.83333333333333,4.434313098301033,0
0.0,False,True,72.01200834285787,78.33333333333333,6.3213249904754605,0
0.0,False,True,44.64622539755425,57.666666666666664,13.020441269112418,0
0.0,False,True,27.8419346193492,31.5,3.6580653806508003,0
0.0,False,True,58.80745163219571,70.16666666666667,11.359215034470964,0
0.0,False,True,29.252766892862024,45.166666666666664,15.91389977380464,0
0.0,False,True,52.67273731976019,56.166666666666664,3.4939293469064765,0
0.0,False,True,13.666879693244672,85.16666666666667,71.499786973422,0
0.0,False,True,19.000156364862097,67.5,48.49984363513791,0
0.0,False,True,37.86961787387294,47.333333333333336,9.463715459460396,0
0.0,False,True,35.54082384603077,43.0,7.459176153969231,0
0.0,False,False,38.65933554846723,39.0,0.34066445153276703,0
0.0,False,True,20.199967893235478,22.666666666666668,2.4666987734311903,0
0.0,False,True,42.20873274219402,45.0,2.791267257805977,0
0.0,False,True,22.74174870101063,54.666666666666664,31.924917965656036,0
0.0,False,True,45.85686830489294,54.666666666666664,8.809798361773723,0
0.0,False,True,57.644373386973626,84.83333333333333,27.188959946359702,0
0.0,False,True,19.598423750779183,31.5,11.901576249220817,0
0.0,False,True,19.518097563484588,25.166666666666668,5.64856910318208,0
0.0,False,True,69.09178574287287,85.33333333333333,16.241547590460456,0
0.0,False,True,67.91184771672249,71.0,3.088152283277509,0
0.0,False,True,36.811020233649906,41.0,4.188979766350094,0
0.0,False,True,40.73370641105891,46.166666666666664,5.432960255607753,0
0.0,False,False,5.5143642438909755,6.0,0.48563575610902454,0
0.0,False,True,50.6668567437194,54.833333333333336,4.166476589613936,0
0.0,False,True,17.953924457694395,86.66666666666667,68.71274220897227,0
0.0,False,True,42.25384183670842,49.333333333333336,7.079491496624918,0
0.0,False,True,88.01963224497337,90.16666666666667,2.1470344216933057,0
0.0,False,True,82.70735695286943,86.16666666666667,3.4593097137972393,0
0.0,False,True,71.47693456565489,75.83333333333333,4.356398767678442,0
0.0,False,True,66.25382605278267,88.16666666666667,21.912840613884,0
0.0,False,True,54.18895404811188,68.33333333333333,14.144379285221447,0
0.0,False,True,20.828152483088424,25.5,4.671847516911576,0
0.0,False,True,88.98593553604618,95.0,6.014064463953815,0
0.0,False,True,22.832701928215783,33.166666666666664,10.33396473845088,0
0.0,False,True,21.037496586059653,71.5,50.46250341394035,0
